datetime,AKI Kalby Active Power,Maximum temperature,Mean wind speed,Wind direction sin,Wind direction cos,BalancingPriceUpEUR,BalancingPriceDownEUR,DA_PriceEUR
2022-01-02 10:00:00,-0.07356766172178988,-0.45794457201204464,0.307612476934394,-0.8191520442889916,-0.5735764363510464,0.070089424,0.0329993929999999,0.07009
2022-01-02 11:00:00,-0.09978961467978395,-0.47302534503941485,0.6816409849123294,-0.8290375725550418,-0.5591929034707466,0.066259666,0.066259666,0.06626
2022-01-02 12:00:00,-0.08148967893238848,-0.4277830259573041,0.8312523881035034,-0.882947592858927,-0.46947156278589075,0.064539772,0.064539772,0.06454
2022-01-02 13:00:00,-0.05644345620714663,-0.4277830259573041,0.5320295817211551,-0.8660254037844385,-0.5000000000000004,0.079998657,0.04695892,0.04696
2022-01-02 14:00:00,-0.0386313373447205,-0.39762147990256363,0.23280677533880684,-0.7986355100472928,-0.6018150231520483,0.089999329,0.049059368,0.04906
2022-01-02 15:00:00,-0.03570455206725823,-0.39762147990256363,-0.5526530914148576,-0.7880107536067221,-0.6156614753256581,0.1099979859999999,0.074989578,0.07499
2022-01-02 16:00:00,-0.04448377298022073,-0.41270225292993395,-0.7770701962016189,-0.8290375725550418,-0.5591929034707466,0.088148994,0.088148994,0.08815
2022-01-02 17:00:00,-0.04160643500097049,-0.4277830259573041,0.045792521349839126,-0.981627183447664,-0.1908089953765446,0.095398376,0.095398376,0.0954
2022-01-02 18:00:00,-0.06038780537589654,-0.32221761476571253,-0.1412217326391286,-0.9781476007338056,-0.2079116908177598,0.0867088009999999,0.0867088009999999,0.08671
2022-01-02 19:00:00,-0.13259564917718114,-0.4428637989846743,-0.029013180245748026,-0.9455185755993168,-0.32556815445715664,0.071268745,0.071268745,0.07127
2022-01-02 20:00:00,-0.18055477744654613,-0.39762147990256363,0.5694324325189485,-0.9063077870366502,-0.42261826174069916,0.054119545,0.029999327,0.0541199999999999
